,0.0,1010101010.1010101,2020202020.2020202,3030303030.30303,4040404040.4040403,5050505050.505051,6060606060.60606,7070707070.70707,8080808080.808081,9090909090.90909,10101010101.010101,11111111111.11111,12121212121.21212,13131313131.313131,14141414141.41414,15151515151.515152,16161616161.616161,17171717171.71717,18181818181.81818,19191919191.919193,20202020202.020203,21212121212.121212,22222222222.22222,23232323232.32323,24242424242.42424,25252525252.525253,26262626262.626263,27272727272.727272,28282828282.82828,29292929292.92929,30303030303.030304,31313131313.131313,32323232323.232323,33333333333.333332,34343434343.43434,35353535353.535355,36363636363.63636,37373737373.73737,38383838383.83839,39393939393.93939,40404040404.040405,41414141414.14141,42424242424.242424,43434343434.34344,44444444444.44444,45454545454.545456,46464646464.64646,47474747474.747475,48484848484.84848,49494949494.94949,50505050505.05051,51515151515.15151,52525252525.252525,53535353535.35353,54545454545.454544,55555555555.55556,56565656565.65656,57575757575.757576,58585858585.85858,59595959595.959595,60606060606.06061,61616161616.16161,62626262626.26263,63636363636.36363,64646464646.464645,65656565656.56566,66666666666.666664,67676767676.76768,68686868686.86868,69696969696.9697,70707070707.07071,71717171717.17172,72727272727.27272,73737373737.37373,74747474747.47475,75757575757.57576,76767676767.67677,77777777777.77777,78787878787.87878,79797979797.9798,80808080808.08081,81818181818.18182,82828282828.28282,83838383838.38383,84848484848.48485,85858585858.58586,86868686868.68687,87878787878.78787,88888888888.88889,89898989898.9899,90909090909.09091,91919191919.19193,92929292929.29292,93939393939.39394,94949494949.49495,95959595959.59596,96969696969.69696,97979797979.79797,98989898989.89899,100000000000.0
"|1-,-1>",0.0,-0.07427963260704473,-0.14856402401596824,-0.22285312641145083,-0.29714689259265015,-0.3714452759734286,-0.44574823056746027,-0.5200557109767487,-0.594367672384351,-0.6686840705500572,-0.7430048617958391,-0.8173300029939128,-0.8916594515703764,-0.9659931654880438,-1.0403311032354168,-1.114673223827367,-1.1890194867927448,-1.2633698521625547,-1.3377242804748448,-1.412082732747308,-1.4864451704927433,-1.5608115556915436,-1.6351818507987446,-1.7095560187312913,-1.7839340228605352,-1.8583158270090507,-1.9327013954317636,-2.007090692832776,-2.0814836843395597,-2.155880335497045,-2.2302806122762604,-2.3046844810531866,-2.3790919086063695,-2.4535028621190804,-2.5279173091637404,-2.6023352176986236,-2.6767565560643334,-2.75118129298437,-2.825609397539438,-2.900040839183248,-2.9744755877339912,-3.048913613357513,-3.123354886567995,-3.197799378235004,-3.2722470595546156,-3.346697902067149,-3.4211518776419325,-3.4956089584700294,-3.5700691170690106,-3.6445323262676084,-3.71899855921356,-3.7934677893531443,-3.8679399904444836,-3.942415136538557,-4.016893201988637,-4.091374161433009,-4.1658579898009975,-4.240344662298526,-4.314834154420737,-4.389326441932894,-4.4638215008654925,-4.538319307529832,-4.612819838489372,-4.687323070577349,-4.761828980876544,-4.836337546733034,-4.910848745729936,-4.985362555711276,-5.0598789547507295,-5.134397921176969,-5.208919433541951,-5.283443470642965,-5.357970011498082,-5.432499035359228,-5.507030521701722,-5.581564450220753,-5.656100800835247,-5.730639553673086,-5.805180689085205,-5.879724187619331,-5.954270030041016,-6.028818197316127,-6.103368670616533,-6.17792143131021,-6.252476460960793,-6.327033741335185,-6.401593254379236,-6.476154982235698,-6.5507189072347956,-6.625285011888423,-6.699853278897535,-6.774423691129641,-6.848996231642673,-6.923570883662592,-6.998147630592825,-7.072726456008581,-7.147307343645025,-7.221890277418311,-7.29647524139682,-7.371062219813325
"|1-,0>",0.0,-0.05442253829312449,-0.1287249635582839,-0.2030313198931708,-0.27734156828012146,-0.3516556702057869,-0.42597358764362525,-0.5002952830615186,-0.5746207194032422,-0.6489498600769821,-0.7232826689627245,-0.7976191103983865,-0.871959149163672,-0.9463027504882575,-1.0206498800280315,-1.095000503885899,-1.1693545885676713,-1.2437121010141254,-1.3180730085582582,-1.39243727895348,-1.4668048803399643,-1.5411757812578344,-1.6155499506263595,-1.6899273577480471,-1.7643079723038682,-1.8386917643400693,-1.9130787042652173,-1.9874687628509946,-2.0618619112181023,-2.1362581208410347,-2.2106573635311406,-2.285059611436168,-2.359464837045266,-2.433873013165112,-2.508284112937986,-2.5826981098124406,-2.6571149775580807,-2.731534690252829,-2.8059572222825864,-2.8803825483239507,-2.9548106433639987,-3.0292414826707272,-3.1036750418028305,-3.1781112966104956,-3.2525502232101644,-3.3269917980065884,-3.4014359976715696,-3.475882799143619,-3.550332179627844,-3.6247841165899217,-3.69923858775212,-3.773695571091025,-3.848155044832197,-3.9226169874498282,-3.9970813776581053,-4.071548194414959,-4.146017416909331,-4.220489024571293,-4.294962997053631,-4.369439314239116,-4.443917956232667,-4.5183989033663465,-4.592882136179014,-4.667367635434061,-4.741855382104745,-4.816345357370665,-4.890837542614918,-4.965331919434561,-5.039828469616509,-5.114327175155381,-5.188828018228605,-5.263330981221884,-5.337836046700659,-5.412343197420228,-5.48685241632279,-5.561363686533696,-5.635876991357122,-5.710392314276646,-5.784909638949557,-5.859428949211406,-5.933950229064067,-6.0084734626817635,-6.082998634398791,-6.157525728727137,-6.2320547303282865,-6.306585624029367,-6.381118394819282,-6.4556530278400714,-6.530189508384069,-6.604727821908227,-6.679267954003194,-6.7538098904244634,-6.82835361706293,-6.902899119957624,-6.977446385294456,-7.051995399394855,-7.126546148724628,-7.201098619880213,-7.275652799602881,-7.350208674762257
"|1-,1>",0.0,-0.07303499044837736,-0.12620360713674472,-0.17938186589753968,-0.2325698674940213,-0.2857677140046917,-0.3389755088525135,-0.3921933568225313,-0.4454213640786975,-0.4986596381891104,-0.5519082881463646,-0.6051674243868774,-0.6584371588154454,-0.7117176048271858,-0.7650088773250445,-0.8183110927512871,-0.8716243691033014,-0.9249488259631562,-0.978284584514995,-1.0316317675769824,-1.0849904996176747,-1.1383609067888756,-1.1917431169486008,-1.2451372596844976,-1.2985434663399928,-1.3519618700483989,-1.4053926057496255,-1.4588358102271286,-1.512291622127691,-1.565760181997348,-1.6192416323034422,-1.672736117468503,-1.726243783900145,-1.7797647800173308,-1.833299256284704,-1.8868473652423745,-1.9404092615366153,-1.9939851019526031,-2.0475750454487525,-2.101179253186274,-2.154797888562598,-2.2084311172517346,-2.2620791072273505,-2.3157420288102912,-2.3694200546950697,-2.423113359987042,-2.476822122241856,-2.530546521500014,-2.584286740325865,-2.6380429638431906,-2.691815379778859,-2.745604178487497,-2.7994095530131062,-2.8532316991123707,-2.907070815298539,-2.960927102883943,-3.01480076602229,-3.0686920117498175,-3.1226010500290613,-3.1765280937846683,-3.2304733589597845,-3.284437064548115,-3.338419432646333,-3.3924206884955765,-3.446441060524535,-3.5004807804053826,-3.554540083088227,-3.608619206854655,-3.66271839336639,-3.716837887711108,-3.7709779384485955,-3.82513879766384,-3.8793207210144374,-3.933523967783003,-3.98774880092094,-4.0419954871081245,-4.096264296796221,-4.150555504263934,-4.204869387671806,-4.259206229104052,-4.313566314634841,-4.367949934369335,-4.422357382504629,-4.476788957377835,-4.531244961525317,-4.585725701733054,-4.64023148908916,-4.694762639042324,-4.749319471451827,-4.803902310646208,-4.858511485479426,-4.913147329370986,-4.9678101803853,-5.0225003812630575,-5.077218279489671,-5.131964227343474,-5.186738581950294,-5.241541705341319,-5.296373964501413,-5.35123573142539
"|0,0>",0.0,-0.06728505796820627,-0.13463843956537858,-0.20205967773722477,-0.2695483017553215,-0.33710383744255523,-0.40472580739060504,-0.472413731190386,-0.5401671256421423,-0.6079855049778189,-0.6758683810583079,-0.743815263597071,-0.811825660364434,-0.8798990773813102,-0.9480350191140587,-1.0162329886918542,-1.084492488070623,-1.152813018232564,-1.221194079372367,-1.289635171071609,-1.3581357924765598,-1.4266954424625737,-1.4953136198098491,-1.5639898233656595,-1.6327235521943066,-1.7015143057410569,-1.770361583982094,-1.8392648875585564,-1.9082237179402455,-1.9772375775359023,-2.0463059698544157,-2.115428399608163,-2.184604372866943,-2.2538333971435804,-2.323114981548656,-2.3924486368692897,-2.461833875703519,-2.5312702125459055,-2.6007571639048592,-2.6702942483884726,-2.739880986792059,-2.8095169022071786,-2.8792015200865535,-2.9489343683421794,-3.0187149774068303,-3.0885428803163677,-3.158417612791027,-3.2283387132850976,-3.2983057230602526,-3.368318186240799,-3.438375649880413,-3.5084776640054542,-3.5786237816782887,-3.648813559036739,-3.719046555334785,-3.789322332996676,-3.8596404576503573,-3.930000498162599,-4.000402026678444,-4.070844618644287,-4.141327852848917,-4.211851311433293,-4.282414579937495,-4.3530172472910635,-4.423658905866887,-4.494339151474378,-4.5650575833842595,-4.635813804341183,-4.7066074205674795,-4.777438041787946,-4.848305281224384,-4.919208755604473,-4.990148085161536,-5.06112289364944,-5.132132808331903,-5.2031774599882965,-5.2742564829010234,-5.345369514872914,-5.4165161971919815,-5.487696174651205,-5.558909095535341,-5.630154611596026,-5.701432378064737,-5.772742053623915,-5.844083300407078,-5.915455783980747,-5.986859173325797,-6.058293140829505,-6.129757362269743,-6.201251516793718,-6.272775286898536,-6.344328358427674,-6.4159104205321,-6.4875211656665215,-6.559160289555166,-6.630827491192008,-6.702522472795522,-6.77424493980368,-6.845994600841777,-6.917771167708452
"|1+,-1>",0.0,-0.06404559406405497,-0.12828925603298558,-0.19273079736706222,-0.25736983190165574,-0.3222057780483283,-0.3872378619087158,-0.4603485585573708,-0.5339013134089328,-0.607443912205099,-0.6809762438324469,-0.754498195794099,-0.8280096541903958,-0.9015105036946807,-0.9750006275207852,-1.048479907410183,-1.121948223596064,-1.1954054547869646,-1.2688514781310687,-1.3422861691992694,-1.4157094019510623,-1.4891210487137414,-1.5625209801537494,-1.635909065247347,-1.7092851712508264,-1.7826491636818673,-1.8560009062792915,-1.9293402609849863,-2.0026670879035464,-2.075981245284993,-2.149282589482482,-2.222570974931614,-2.295846254114508,-2.369108277533428,-2.44235689367099,-2.5155919489673124,-2.588813287781363,-2.662020752360718,-2.7352141828079084,-2.8083934170472276,-2.881558290789144,-2.9547086374968785,-3.027844288350366,-3.1009650722129436,-3.1740708155926995,-3.2471613426066597,-3.320236474944295,-3.3932960318294363,-3.4663398299858272,-3.5393676835915358,-3.612379404251783,-3.6853748009382343,-3.758353679978768,-3.8313158449922184,-3.9042610968589315,-3.9771892336757446,-4.050100050716765,-4.122993340390622,-4.195868892195335,-4.268726492673636,-4.341565925376585,-4.414386970811961,-4.4871894064003754,-4.55997300643287,-4.632737542022255,-4.705482781058322,-4.778208488161567,-4.850914424631469,-4.923600348406353,-4.996266014008938,-5.068911172497678,-5.141535571422764,-5.214138954769055,-5.2867210629141255,-5.359281632571879,-5.431820396742864,-5.5043370846649395,-5.576831421761312,-5.649303129586087,-5.721751925772423,-5.794177523985695,-5.866579633859601,-5.93895796095353,-6.01131220669231,-6.083642068315157,-6.155947238823387,-6.228227406920496,-6.300482256964187,-6.372711468907369,-6.444914718247901,-6.51709167596789,-6.589242008482529,-6.6613653775913235,-6.733461440411929,-6.805529849334334,-6.877570251963903,-6.949582291061802,-7.0215656045049855,-7.09351982521855,-7.165444581128554
"|1+,0>",0.0,-0.07362084694148052,-0.14723227898343794,-0.22083419400917137,-0.2944264886906467,-0.36800905845473153,-0.4415817974679612,-0.5072611613804838,-0.5726824508059281,-0.6382964470042225,-0.7041016554641146,-0.7700964175144236,-0.8362789180044956,-0.9026471935353584,-0.9691991411021945,-1.0359325271257376,-1.1028449967446932,-1.1699340833008591,-1.2371972179647628,-1.3046317393869913,-1.3722349033389492,-1.4400038922522072,-1.5079358246099446,-1.5760277641478524,-1.6442767287562674,-1.7126796991531137,-1.7812336271510958,-1.8499354436048634,-1.9187820659689123,-1.98777040541529,-2.056897373560332,-2.126159888752113,-2.195554881917019,-2.2650793019809043,-2.334730120849372,-2.4045043379729805,-2.474398984491245,-2.5444111269912355,-2.614537870843833,-2.6847763632030137,-2.7551237956364503,-2.8255774064098205,-2.896134482468028,-2.9667923611020797,-3.037548431344703,-3.108400135103011,-3.1793449680412778,-3.25038048024237,-3.3215042766756824,-3.3927140174391752,-3.4640074178793157,-3.535382248503538,-3.6068363347865215,-3.6783675568328817,-3.749973848928903,-3.821653198985473,-3.893403647909736,-3.9652232888752224,-4.037110266544801,-4.10906277621234,-4.181079062913682,-4.253157420490766,-4.325296190607446,-4.397493761749274,-4.469748568210434,-4.542059089040663,-4.614423846994896,-4.68684140747871,-4.759310377481597,-4.831829404515247,-4.904397175555346,-4.9770124159920215,-5.049673888590064,-5.12238039244744,-5.195130761990299,-5.26792386596469,-5.340758606446684,-5.413633917881043,-5.486548766121814,-5.559502147516355,-5.632493087975263,-5.705520642096644,-5.778583892291067,-5.851681947934594,-5.924813944538073,-5.997979042949396,-6.071176428557351,-6.144405310545494,-6.217664921136588,-6.290954514877058,-6.364273367938267,-6.437620777433722,-6.510996060769912,-6.584398554986365,-6.657827616163331,-6.731282618797877,-6.804762955234423,-6.878268035095516,-6.9517972847387455,-7.025350146728442
"|1+,1>",0.0,-0.06423886583479543,-0.12869375034358654,-0.19336375137834239,-0.2582477318758265,-0.32334432646860023,-0.388651949176392,-0.454168802181357,-0.5198928854957785,-0.5858220074566134,-0.6519537959164836,-0.7182857100171987,-0.7848150523910817,-0.8515389817270034,-0.9184545255048988,-0.9855585928623896,-1.0528479874324148,-1.1203194200506914,-1.187969521292871,-1.2557948536905315,-1.3237919235953086,-1.391957192609425,-1.4602870885470338,-1.5287780158491842,-1.5974263654574088,-1.666228524084545,-1.73518088289552,-1.8042798455551292,-1.8735218356770247,-1.9429033036518604,-2.012420732865394,-2.08207064532985,-2.151849606745259,-2.22175423099975,-2.2917811841541607,-2.361927187899937,-2.432189022571947,-2.5025635296857445,-2.5730476140673773,-2.6436382455933654,-2.7143324605694943,-2.785127362765934,-2.8560201241576806,-2.927007985378509,-2.998088255921516,-3.069258314113995,-3.1405156068768747,-3.2118576493089677,-3.2832820241058016,-3.3547863808156535,-3.4263684350092944,-3.4980259672828424,-3.5697568222187783,-3.6415589072346393,-3.7134301913710033,-3.7853687040287696,-3.8573725336489133,-3.9294398263770063,-4.001568784673964,-4.0737576659286105,-4.146004781048532,-4.2183084930571795,-4.29066721566528,-4.36307941187988,-4.435543592589283,-4.508058315201765,-4.580622182251318,-4.653233840064786,-4.725891977423203,-4.79859532427713,-4.8713426504361905,-4.944132764347387,-5.016964511850915,-5.08983677499657,-5.162748470870042,-5.235698550460029,-5.308685997554676,-5.381709827659847,-5.454769086957185,-5.527862851295595,-5.600990225192049,-5.674150340893107,-5.747342357432331,-5.820565459747513,-5.893818857805286,-5.96710178576177,-6.040413501152102,-6.11375328410179,-6.1871204365637595,-6.260514281588598,-6.333934162618675,-6.407379442789988,-6.480849504276762,-6.55434374765548,-6.627861591285409,-6.701402470706739,-6.7749658380759,-6.84855116159838,-6.922157925010538,-6.995785627043574
"|2,-2>",0.0,-0.07506256558929181,-0.15012513118028892,-0.22518769677117234,-0.3002502623601231,-0.3753128279495286,-0.4503753935405257,-0.5254379591303859,-0.6005005247202462,-0.6755630903093106,-0.7506256559030362,-0.8256882214922143,-0.9007507870824156,-0.9758133526725032,-1.0508759182607719,-1.125938483848472,-1.2010010494416292,-1.2760636150335358,-1.3511261806206676,-1.4261887462131426,-1.5012513118044808,-1.5763138773929768,-1.6513764429815865,-1.7264390085723562,-1.8015015741611933,-1.8765641397542367,-1.9516267053439833,-2.026689270935094,-2.1017518365249543,-2.17681440211436,-2.25187696770422,-2.326939533292375,-2.4020020988858732,-2.4770646644725502,-2.552127230064457,-2.6271897956552266,-2.702252361244632,-2.7773149268340376,-2.8523774924248073,-2.927440058014895,-3.0025026236075973,-3.0775651891956386,-3.152627754782884,-3.2276903203767233,-3.3027528859652193,-3.3778154515557617,-3.452878017147782,-3.5279405827367327,-3.6030031483268203,-3.678065713918045,-3.753128279506541,-3.8281908450966284,-3.9032534106876255,-3.9783159762771447,-4.053378541867687,-4.12844110745732,-4.20350367304718,-4.278566238638177,-4.353628804228265,-4.428691369820058,-4.503753935406962,-4.578816500999892,-4.653879066589866,-4.728941632179044,-4.804004197769359,-4.879066763360356,-4.954129328949421,-5.029191894540759,-5.104254460128686,-5.179317025718888,-5.254379591312272,-5.329442156900086,-5.4045047224891505,-5.479567288080375,-5.554629853671145,-5.6296924192622555,-5.704754984850069,-5.779817550440839,-5.85488011602979,-5.929942681620332,-6.005005247211102,-6.08006781280119,-6.1551303783933236,-6.230192943980342,-6.305255509570429,-6.380318075163359,-6.455380640753106,-6.5304432063427384,-6.605505771930893,-6.680568337524846,-6.755630903111296,-6.830693468703203,-6.9057560342928355,-6.980818599884287,-7.055881165473465,-7.130943731062757,-7.2060062966533,-7.2810688622429325,-7.356131427832224,-7.43119399342288
"|2,-1>",0.0,-0.06380320597747868,-0.1274043734551924,-0.19080373049541777,-0.2540017022824941,-0.31699890892343774,-0.3797961623321271,-0.4423944622105864,-0.5047949911545402,-0.572861952993776,-0.6476344865532155,-0.7224070201100403,-0.7971795536632271,-0.8719520872188014,-0.9467246207751714,-1.0214971543326783,-1.0962696878847282,-1.171042221441212,-1.2458147549966725,-1.3205872885537246,-1.3953598221090715,-1.4701323556618036,-1.5449048892196515,-1.61967742277227,-1.6944499563317095,-1.7692224898884206,-1.8439950234429716,-1.9187675569972953,-1.9935400905533243,-2.068312624109467,-2.1430851576644727,-2.2178576912209564,-2.2926302247766444,-2.367402758332105,-2.4421752918892707,-2.516947825442003,-2.591720359000533,-2.6664928925551976,-2.7412654261116813,-2.8160379596675966,-2.8908104932218066,-2.965583026777267,-3.0403555603346604,-3.115128093891144,-3.18990062744615,-3.264673161001042,-3.339445694556389,-3.4142182281140094,-3.488990761668447,-3.5637632952231115,-3.6385358287787994,-3.7133083623366474,-3.788080895891653,-3.8628534294483643,-3.9376259630031427,-4.012398496558603,-4.087171030115314,-4.161943563669865,-4.23671609722544,-4.311488630782492,-4.386261164340226,-4.461033697893754,-4.535806231447509,-4.610578765004902,-4.685351298559453,-4.760123832115937,-4.834896365670488,-4.909668899227768,-4.984441432782205,-5.059213966339257,-5.1339864998915345,-5.208759033450974,-5.283531567007685,-5.358304100562691,-5.433076634118834,-5.507849167674067,-5.58262170123146,-5.657394234783737,-5.732166768341244,-5.806939301896932,-5.88171183545262,-5.95648436900683,-6.031256902563769,-6.106029436119911,-6.180801969674235,-6.255574503228672,-6.330347036785724,-6.405119570341753,-6.479892103898123,-6.554664637451083,-6.629437171008021,-6.704209704564619,-6.77898223811826,-6.853754771678382,-6.92852730522975,-7.003299838787029,-7.078072372343172,-7.1528449058982915,-7.227617439453866,-7.302389973009326
"|2,0>",0.0,-0.059524335189621524,-0.11898021903505196,-0.1783681212450574,-0.23768851512090805,-0.3076643462671882,-0.38243687982412666,-0.45720941337913246,-0.531981946934593,-0.6008916364881998,-0.6629008738494804,-0.7247169250777006,-0.7863416405309636,-0.8477770183916391,-0.9090251959900115,-0.9700884408192678,-1.0309691412275015,-1.0916697969367988,-1.152193009436587,-1.21254147233185,-1.2727179617012325,-1.3327253265841819,-1.3925664795658577,-1.4522443876176112,-1.5117620631608588,-1.5711225554383645,-1.6303289422284024,-1.6893843218964548,-1.7482918058727819,-1.807054511517208,-1.86567555539375,-1.9241580470072677,-1.9825050829422253,-2.0407197414667735,-2.098805077537918,-2.156764118252795,-2.2145998586948963,-2.272315258211165,-2.329913237042888,-2.3873966733498264,-2.444768400586554,-2.5020312052148483,-2.5591878247350905,-2.616240946006883,-2.673193203872529,-2.730047180028464,-2.786805402138043,-2.8434703431723847,-2.9000444209683565,-2.9565299979502697,-3.0129293810587114,-3.069244821804091,-3.125478516488556,-3.181632606535345,-3.2377091789435326,-3.2937102668387297,-3.3496378501308754,-3.4054938562118195,-3.4612801607735264,-3.5169985886309405,-3.572650914643532,-3.6282388646435493,-3.6837641164286197,-3.739228300738773,-3.7946330023188466,-3.849979760935412,-3.9052700724429315,-3.9605053898505957,-4.015687124375631,-4.070816646516732,-4.125895287110666,-4.18092433838649,-4.235905055023977,-4.290838655156222,-4.345726321418056,-4.4005692019457,-4.455368411351401,-4.510125031709094,-4.564840113503351,-4.619514676557628,-4.674149710955589,-4.728746177930475,-4.783305010727304,-4.837827115468031,-4.892313371974524,-4.946764634571991,-5.001181732882628,-5.055565472584021,-5.109916636156754,-5.164235983603817,-5.218524253157739,-5.272782161948726,-5.327010406688942,-5.38120966428346,-5.435380592482829,-5.489523830457983,-5.5436399994063095,-5.597729703096206,-5.65179352844018,-5.7058320459993865
