,0.0,1010101010.1010101,2020202020.2020202,3030303030.30303,4040404040.4040403,5050505050.505051,6060606060.60606,7070707070.70707,8080808080.808081,9090909090.90909,10101010101.010101,11111111111.11111,12121212121.21212,13131313131.313131,14141414141.41414,15151515151.515152,16161616161.616161,17171717171.71717,18181818181.81818,19191919191.919193,20202020202.020203,21212121212.121212,22222222222.22222,23232323232.32323,24242424242.42424,25252525252.525253,26262626262.626263,27272727272.727272,28282828282.82828,29292929292.92929,30303030303.030304,31313131313.131313,32323232323.232323,33333333333.333332,34343434343.43434,35353535353.535355,36363636363.63636,37373737373.73737,38383838383.83839,39393939393.93939,40404040404.040405,41414141414.14141,42424242424.242424,43434343434.34344,44444444444.44444,45454545454.545456,46464646464.64646,47474747474.747475,48484848484.84848,49494949494.94949,50505050505.05051,51515151515.15151,52525252525.252525,53535353535.35353,54545454545.454544,55555555555.55556,56565656565.65656,57575757575.757576,58585858585.85858,59595959595.959595,60606060606.06061,61616161616.16161,62626262626.26263,63636363636.36363,64646464646.464645,65656565656.56566,66666666666.666664,67676767676.76768,68686868686.86868,69696969696.9697,70707070707.07071,71717171717.17172,72727272727.27272,73737373737.37373,74747474747.47475,75757575757.57576,76767676767.67677,77777777777.77777,78787878787.87878,79797979797.9798,80808080808.08081,81818181818.18182,82828282828.28282,83838383838.38383,84848484848.48485,85858585858.58586,86868686868.68687,87878787878.78787,88888888888.88889,89898989898.9899,90909090909.09091,91919191919.19193,92929292929.29292,93939393939.39394,94949494949.49495,95959595959.59596,96969696969.69696,97979797979.79797,98989898989.89899,100000000000.0
"|1-,-1>",0.0,0.1011085892777146,0.20220722353087695,0.3032960472239665,0.40437520212378786,0.5054448273614298,0.6065050594799004,0.7075560325090464,0.8085978780075038,0.9096307251278404,1.0106547006593019,1.111669929089544,1.2126765326489704,1.3136746313596177,1.4146643430946142,1.5156457836013715,1.6166190665721842,1.7175843036752667,1.818541604603297,1.9194910771091145,2.0204328270539236,2.121366958450153,2.2222935734840803,2.3232127725790406,2.4241246544095247,2.5250293159517696,2.6259268525159314,2.7268173577799644,2.827700923820089,2.9285776411529696,3.0294475987565193,3.1303108841160565,3.2311675832351057,3.3320177806841684,3.432861559619937,3.533699001818036,3.634530187695418,3.735355196346859,3.836174105564396,3.9369869918634777,4.037793930511384,4.138594995547123,4.239390259818265,4.340179794990149,4.440963671571467,4.541741958944385,4.6425147253800105,4.743282038065217,4.844043963117542,4.94480056560883,5.045551909589449,5.146298058097386,5.247039073193378,5.347775015959314,5.448505946541104,5.549231924140486,5.649953007055046,5.7506692526797,5.851380717530219,5.952087457266998,6.0527895266938,6.153486979786862,6.254179869709219,6.354868248818207,6.455552168687632,6.5562316801233465,6.6569068331648396,6.757577677116615,6.858244260543643,6.958906631308992,7.059564836550408,7.1602189227370445,7.260868935641156,7.361514920378795,7.4621569214079955,7.562794982539117,7.663429146959402,7.764059457226267,7.864685955294135,7.965308682517389,8.065927679656625,8.166542986902641,8.267154643864956,8.367762689617166,8.468367162655909,8.568968100956795,8.669565541961788,8.770159522594554,8.870750079258983,8.971337247861925,9.071921063808077,9.172501562029879,9.273078776966486,9.373652742593094,9.4742234924272,9.574791059519384,9.675355476486288,9.775916775498445,9.876474988294603,9.977030146187644
"|1-,0>",0.0,0.12095813087773877,0.22203201529180205,0.32309768942945993,0.42415527087439386,0.5252048750306813,0.6262466151762283,0.7272806025077898,0.8283069461773493,0.9293257533610131,1.0303371292787915,1.1313411772456448,1.2323379987209364,1.3333276933357183,1.434310358945254,1.5352860916564168,1.6362549858760076,1.7372171343334912,1.8381726281359079,1.9391215567866311,2.0400640082247037,2.1410000688539412,2.2419298235904535,2.3428533558723075,2.443770747709209,2.544682079700806,2.645587431072272,2.746486879696704,2.8473805021315,2.948268373635756,3.0491505682064144,3.1500271585982773,3.2508982163549263,3.351763811818273,3.4526240141730113,3.553478891463328,3.6543285106041594,3.7551729374230263,3.8560122366639007,3.9568464720202883,4.057675706153532,4.15850000071066,4.259319416343146,4.360134012739536,4.460943848623856,4.561748981785968,4.6625494691058975,4.763345366554404,4.864136729228903,4.964923611355516,5.065706066311918,5.166484146650873,5.267257904098187,5.368027389586928,5.46879265326163,5.569553744491145,5.670310711899788,5.771063603354037,5.871812466008464,5.972557346288113,6.073298289927834,6.174035341968079,6.274768546771611,6.375497948042721,6.476223588831999,6.57694551155123,6.677663757984988,6.77837836929848,6.879089386055625,6.979796848222804,7.080500795181365,7.181201265752065,7.28189829817336,7.382591930143803,7.483282198817051,7.58396914080879,7.684652792214024,7.785333188609684,7.8860103650768,7.986684356183673,8.087355196021349,8.188022918197362,8.288687555847673,8.389349141645653,8.490007707808786,8.590663286105723,8.691315907867306,8.791965603990889,8.892612404944202,8.993256340782182,9.093897441148442,9.194535735276759,9.295171252014597,9.395804019811521,9.496434066725442,9.597061420450359,9.697686108305447,9.798308157238921,9.89892759383713,9.999544444346839
"|1-,1>",0.0,0.11186974182248832,0.2435952301002544,0.3753002421810834,0.5069844659420824,0.6386475832953238,0.7702892700466464,0.9019091957684395,1.0335070236626507,1.165082410417881,1.296635006067163,1.4281644538385763,1.5596703900118882,1.6911524437565504,1.8226102369820865,1.954043384168358,2.0854514922152703,2.216834160261101,2.348190979514925,2.479521533087336,2.6108253958011574,2.7421021340130665,2.8733513054304467,3.0045724589060683,3.1357651342623285,3.2669288620670613,3.398063163452207,3.5291675498876884,3.6602415229833696,3.791284574254405,3.9222961849109197,4.053275825633364,4.1842229563291085,4.315137025905528,4.446017472028416,4.576863720874371,4.707675186879783,4.83845127248901,4.969191367890176,5.099894850754936,5.230561085965633,5.361189425343696,5.491779207365198,5.622329756883573,5.752840384835849,5.883310387955362,6.013739048461389,6.144125633773115,6.2744693961875555,6.404769572578971,6.535025384075425,6.665236035743192,6.795400716262634,6.92551859759476,7.055588834663354,7.185610565000957,7.315582908429519,7.445504966707517,7.575375823190825,7.70519454248813,7.834960170110321,7.96467173212784,8.094328234806426,8.2239286642764,8.353471986164436,8.48295714525159,8.612383065123936,8.74174864781753,8.871052773484962,9.000294300043038,9.129472062835703,9.25858487430662,9.387631523663458,9.516610776555467,9.645521374773693,9.774362035924241,9.903131453146898,10.031828294830575,10.16045120433273,10.288998799730393,10.41746967356903,10.545862392645404,10.674175497788156,10.802407503680342,10.930556898685609,11.058622144713581,11.186601677092881,11.314493904492679,11.442297208855166,11.570009945376228,11.697630442502827,11.825157001980415,11.952587898944557,12.079921382028829,12.207155673544094,12.334288969692352,12.461319440828788,12.588245231777023,12.715064462204737,12.841775227049084
"|0,0>",0.0,0.1112346275795062,0.2223259244901783,0.33327532410817184,0.44408427518089866,0.5547542404051455,0.6652866950084899,0.7756831253767587,0.8859450276960388,0.9960739066450515,1.1060712741001453,1.2159386478737133,1.3256775505109317,1.4352895080892267,1.5447760490842484,1.654138703252329,1.7633790005697847,1.8724984701875655,1.9814986394479774,2.090381032925052,2.1991471715177795,2.3077985715690374,2.4163367440312413,2.524763193660988,2.633079418278953,2.7412869080384326,2.849387144733214,2.9573816011696863,3.0652717405546355,3.173059015904755,3.280744869525847,3.388330732511463,3.4958180242481376,3.6032081520057773,3.7105025105106506,3.8177024815770437,3.9248094337590373,4.031824722031388,4.138749687505538,4.245585657151196,4.352333943582721,4.4589958448244715,4.5655726441269735,4.672065609811511,4.778475995117333,4.884805038071818,4.991053961404077,5.097223972446727,5.203316263073475,5.30933200966183,5.415272373034895,5.52113849847683,5.626931515712158,5.732652538908496,5.838302666734762,5.943882982359696,6.049394553539287,6.154838432643373,6.260215656751029,6.365527247713999,6.470774212264814,6.57595754209558,6.681078213978367,6.7861371898635525,6.891135417020905,6.996073828142244,7.100953341489912,7.2057748610234285,7.3105392765522765,7.415247463866649,7.5199002849024055,7.624498587889889,7.729043207501945,7.833534965028321,7.937974668533116,8.042363113007696,8.146701080553953,8.250989340539832,8.355228649781452,8.459419752700569,8.563563381502831,8.6676602563482,8.771711085528636,8.875716565635912,8.979677381728834,9.083594207525493,9.187467705559243,9.29129852735457,9.395087313601266,9.498834694337916,9.602541289095939,9.706207707098883,9.809834547412038,9.913422399123306,10.016971841506688,10.120483444188153,10.223957767310594,10.327395361709023,10.43079676906234,10.534162522058068
"|1+,-1>",0.0,0.11589742910609857,0.23137807772241104,0.3464429241714697,0.46109381328165,0.565344169535706,0.6675160544849632,0.7697094656244872,0.8719247462155408,0.9741622457472658,1.0764223200945935,1.1787053316794527,1.281011649636639,1.3833416499747955,1.4856957157513762,1.588074237232263,1.690477612083896,1.792906245534141,1.895360550559758,1.9978409480750088,2.100347867110486,2.2028817450072893,2.305443027617798,2.408032169489843,2.5106496340879403,2.6132958939781474,2.7159714310561185,2.8186767367499215,2.921412312245593,3.0241786687009835,3.1269763274777915,3.229805820377692,3.33266768986482,3.435562489315089,3.5384907832593626,3.641453147629022,3.7444501700118735,3.847482449910217,3.9505505990031224,4.053655241412116,4.156797013975506,4.259976566527598,4.363194562171316,4.466451677572536,4.569748603247945,4.673086043864487,4.7764647185257445,4.879885361095603,4.983348720489971,5.086855560999652,5.190406662604232,5.2940028212932475,5.397644849392009,5.501333575885724,5.605069846763286,5.708854525338779,5.812688492601524,5.916572647548605,6.020507907534693,6.124495208620374,6.228535505909122,6.332629773912345,6.436779006881466,6.540984219180018,6.645246445614248,6.749566741798731,6.853946184497772,6.958385871972382,7.062886924333043,7.167450483875768,7.272077715418618,7.376769806642642,7.481527968410887,7.586353435092292,7.69124746488319,7.79621134009642,7.9012463674658875,8.00635387842999,8.111535229398328,8.216791802011016,8.322125003378801,8.427536266308152,8.533027049508632,8.63859883777684,8.744253142160801,8.84999150010151,8.95581547553968,9.061726659016585,9.16772666771351,9.273817145487214,9.37999976285198,9.486276216934243,9.592648231393355,9.699117556276292,9.805685967856448,9.912355268410465,10.01912728595039,10.126003873885338,10.232986910666,10.340078299327047
"|1+,0>",0.0,0.10206919570862283,0.2041582893427858,0.3062675953227654,0.40839743353285485,0.5205373955476489,0.6343692583553775,0.7477976490474703,0.8608275918601294,0.9734647987703511,1.0857156156722567,1.197586964878269,1.3090862850872327,1.4202214698369744,1.5310008055026856,1.641432909757441,1.7515266713628534,1.8612911919984754,1.970735730751585,2.0798696518054385,2.188702375629873,2.2972433340029283,2.405501929006846,2.5134874960651814,2.6212092709947683,2.7286763610485423,2.835897719746299,2.9428821253559363,3.0496381628009885,3.1561742087910716,3.262498419844178,3.3686187230391624,3.474542809200443,3.5802781282403657,3.6858318864426565,3.791211045489149,3.8964223229118033,4.001472193887139,4.106366894081361,4.211112423452619,4.315714550805296,4.420178818977092,4.5245105505342735,4.628714853868246,4.73279662956088,4.836760577000632,4.940611201107686,5.044352819140613,5.147989567532704,5.251525408675661,5.354964137668048,5.4583093889509655,5.561564642810936,5.664733231745913,5.767818346679974,5.87082304296996,5.973750246267969,6.076602758153626,6.1793832615937845,6.282094326187803,6.3847384132279785,6.487317880545788,6.589834987178392,6.692291897821519,6.794690687109551,6.8970333437024465,6.999321774193504,7.1015578068510194,7.2037431951728195,7.305879621290501,7.407968699227581,7.510011977972226,7.6120109444497075,7.71396702631489,7.815881594636721,7.917755966453228,8.019591407193502,8.121389132988838,8.22315031288565,8.32487607092628,8.426567488159208,8.528225604526256,8.629851420679756,8.731445899703658,8.833009968750616,8.93454452059882,9.036050415147201,9.13752848082197,9.238979515931533,9.340404289947855,9.441803544720187,9.543177995661267,9.64452833283815,9.745855222039495,9.847159305771925,9.948441204250571,10.049701516281175,10.15094082015571,10.252159674478321,10.353358618969196
"|1+,1>",0.0,0.11559955982875181,0.23074554578897732,0.34544119970348675,0.459690775719082,0.5734994899731873,0.6868734610299043,0.7998196425330661,0.9123457496688161,1.0244601810993572,1.1361719380053046,1.2474905418063145,1.3584259520712294,1.4689884858855748,1.5791887398986546,1.6890375159697442,1.7985457512382936,1.9077244531557653,2.016584639920893,2.1251372865585836,2.233393276709421,2.3413633601271613,2.4490581157197084,2.556487919925871,2.6636629201224196,2.7705930127456213,2.8772878257340153,2.983756704944085,3.090008704112961,3.196052578017543,3.301896778443961,3.4075494526103967,3.513018443723581,3.618311293356669,3.7234352453510837,3.82839725103031,3.9332039754220887,4.037861804368049,4.142376852264533,4.24675497032581,4.351001755198695,4.45512255783126,4.5591224924767175,4.663006445762562,4.7667790857041155,4.870444870681581,4.974008058265895,5.077472713854718,5.180842719133466,5.2841217802804294,5.387313435933152,5.490421064893667,5.5934478935491825,5.696397003017182,5.799271336008701,5.902073703416136,6.004806790612861,6.107473163469308,6.210075274124392,6.312615466470447,6.415095981378158,6.51751896170947,6.619886457037296,6.722200428176507,6.824462751485498,6.926675222929703,7.028839561978202,7.1309574152752475,7.2330303601455626,7.335059907918435,7.437047507060015,7.538994546201593,7.64090235693925,7.742772216554954,7.844605350569509,7.9464029351510135,8.048166099444416,8.149895927729403,8.25159346151986,8.353259701508705,8.454895609449636,8.55650210993133,8.658080092048522,8.759630411013063,8.861153889669822,8.962651319939937,9.064123464191312,9.165571056533167,9.266994804066712,9.36839538805043,9.469773465029334,9.571129667897253,9.672464606898643,9.773778870610045,9.875073026831615,9.976347623493325,10.07760318945543,10.178840235317239,10.280059254166304,10.381260722292154
"|2,-2>",0.0,0.09997717258431749,0.19995434516965815,0.29993151775204296,0.3999086903384068,0.49988586292147374,0.599863035506246,0.6998402080915866,0.7998173806746536,0.8997945532590848,0.9997717258444254,1.099748898428743,1.1997260710120372,1.2997032435982874,1.3996804161816954,1.499657588764876,1.5996347613502166,1.699611933937149,1.799589106519079,1.8995662791002133,1.999543451686577,2.099520624269303,2.1994977968561216,2.29947496944078,2.399452142023847,2.4994293146074824,2.5994064871922546,2.6993836597778227,2.7993608323594117,2.8993380049457755,2.999315177530434,3.099292350117139,3.1992695226986143,3.2992466952816812,3.3992238678681588,3.49920104045259,3.5991782130347474,3.69915538562077,3.7991325582025866,3.8991097307900873,3.9990869033740637,4.099064075958495,4.199041248540766,4.299018421125993,4.398995593711106,4.498972766294742,4.598949938879969,4.6989271114648545,4.798904284048945,4.898881456630079,4.998858629216329,5.09883580180076,5.198812974386783,5.298790146967008,5.398767319555645,5.498744492136325,5.598721664723371,5.6986988373047325,5.798676009892461,5.898653182475982,5.998630355061209,6.098607527643935,6.1985847002279115,6.2985618728113195,6.398539045397456,6.4985162179795,6.598493390565864,6.698470563149385,6.798447735734499,6.898424908318475,6.998402080905066,7.0983792534880195,7.198356426075179,7.298333598656654,7.398310771240858,7.498287943826767,7.5982651164090385,7.6982422889946065,7.798219461579492,7.898196634161195,7.998173806747673,8.09815097933074,8.19812815191608,8.29810532449892,8.398082497084033,8.498059669668464,8.598036842250622,8.698014014837554,8.797991187425282,8.897968360004143,8.997945532591757,9.097922705174142,9.19789987775971,9.297877050343573,9.397854222928345,9.497831395510957,9.59780856809732,9.697785740679592,9.797762913265728,9.897740085850387
"|2,-1>",0.0,0.11637507163140981,0.23317525384845794,0.35039944850495885,0.4680456931946537,0.5861111819566531,0.7024484296232458,0.8028413597221515,0.9032342898261732,1.003627219929058,1.1040201500331932,1.2044130801372148,1.3048060102368026,1.4051989403392326,1.5055918704432543,1.6059848005435242,1.7063777306433394,1.8067706607498621,1.9071635908513827,2.0075565209527895,2.107949451059085,2.2083423811590137,2.308735311259852,2.4091282413646695,2.5095211714674406,2.609914101569416,2.7103070316709363,2.8106999617743895,2.9110928918768195,3.0114858219784537,3.11187875208293,3.2122716821847916,3.3126646122869943,3.413057542390561,3.513450472491172,3.613843402593943,3.7142363326967143,3.814629262801418,3.9150221929037343,4.015415123006392,4.115808053106434,4.216200983210911,4.316593913310953,4.416986843413611,4.517379773517632,4.617772703620631,4.718165633721924,4.818558563823785,4.9189514939268975,5.019344424030692,5.119737354133008,5.220130284237825,5.320523214338323,5.420916144440639,5.521309074542273,5.621702004645044,5.722094934747133,5.822487864849677,5.922880794951425,6.023273725055333,6.123666655157763,6.2240595852606475,6.324452515365579,6.424845445466303,6.525238375570098,6.625631305671732,6.72602423577348,6.82641716587807,6.926810095978226,7.0272030260800875,7.1275959561821765,7.227988886284834,7.328381816389765,7.428774746492195,7.529167676592692,7.629560606697169,7.729953536798462,7.830346466901005,7.93073939700389,8.031132327104842,8.131525257209091,8.231918187312885,8.332311117414065,8.432704047515244,8.533096977619039,8.633489907719763,8.73388283782333,8.83427576792667,8.934668698029554,9.035061628129483,9.135454558233505,9.2358474883373,9.33624041843666,9.436633348541477,9.537026278643566,9.637419208745428,9.737812138848767,9.838205068950174,9.93859799905556,10.038990929157308
"|2,0>",0.0,0.12253711886899055,0.2452178404012102,0.3673771118174045,0.467770041920744,0.5681629720232877,0.6706997667524774,0.7895921039732912,0.908890532732471,1.0285892338800977,1.1486817563055638,1.2691610743754609,1.3900196479360147,1.5112494838157318,1.6328421977832477,1.7547890760603195,1.8770811354794432,1.9997091816289867,2.1226638643150864,2.2459357298564555,2.3695152698390984,2.4933929660780905,2.617559331580992,2.7420049474837924,2.866720495957452,2.9916967891538206,3.116924794332249,3.242395655340829,3.368100710703061,3.494031508451485,3.6201798180757123,3.746537639728217,3.873097211055665,3.999851011797773,4.126791766479869,4.253912445390142,4.381206264065327,4.508666681518207,4.636287397324736,4.764062347841673,4.891985701600106,5.020051854115081,5.148255422163743,5.2765912376819415,5.405054341349114,5.533639975988194,5.662343579804656,5.791160779564279,5.920087383742725,6.049119375717851,6.178252907010801,6.307484290632146,6.4368099945692165,6.5662266353882615,6.6957309720282865,6.8253198997492746,6.954990444283908,7.084739756185854,7.214565105336646,7.344463875703809,7.474433560270882,7.60447175615559,7.734576159963694,7.86474456329222,7.994974848458696,8.125264984388991,8.255613022704665,8.386017093978126,8.516475404145694,8.6469862311003,8.777547921446967,8.908158887376885,9.038817603720872,9.169522605130396,9.300272483379445,9.431065884814188,9.561901507913035,9.692778100962414,9.823694459844432,9.95464942593901,10.085641884113443,10.216670760813486,10.347735022251527,10.478833672672408,10.609965752704966,10.741130337801678,10.8723265367355,11.003553490183322,11.134810369364686,11.266096374756899,11.39741073485959,11.528752705028069,11.660121566358157,11.791516624608334,11.922937209202132,12.054382672239853,12.185852387601926,12.31734575003918,12.448862174357487,12.580401094603985
